T [K],(k/t)_xx [W/m.K.ps],(k/t)_yy [W/m.K.ps],(k/t)_zz [W/m.K.ps],(k/t)_yz [W/m.K.ps],(k/t)_xz [W/m.K.ps],(k/t)_xy [W/m.K.ps],(k/t)_iso [W/m.K.ps],(t^CRTA)_xx [ps],(t^CRTA)_yy [ps],(t^CRTA)_zz [ps],(t^CRTA)_yz [ps],(t^CRTA)_xz [ps],(t^CRTA)_xy [ps],(t^CRTA)_iso [ps],k_xx [W/m.K],k_yy [W/m.K],k_zz [W/m.K],k_yz [W/m.K],k_xz [W/m.K],k_xy [W/m.K],k_iso [W/m.K]
770.0,0.42373485419666373,0.21653499145988037,0.4996217200550882,-3.4360212650668376e-19,0.0,0.0,0.37996385523721077,1.5017485787417593,1.6985253522098525,1.6921178462516768,2.626970135400838,0.0,0.0,1.6225685602067232,0.6363432150531864,0.3677901726351507,0.8454188288801741,-9.02632524793279e-19,0.0,0.0,0.616517405522837
780.0,0.42377383106755645,0.21655780518167062,0.4996649502156677,-3.4361174327501325e-19,0.0,0.0,0.3799988621549649,1.4823976307406266,1.6766370107753532,1.670298986316961,2.5931429907751244,0.0,0.0,1.6016539310785585,0.6282013231444242,0.36308883113986756,0.8345898598433446,-8.910343836216221e-19,0.0,0.0,0.6086266713758788
790.0,0.4238113432342542,0.21657976237092597,0.49970655598674696,-3.436209977174713e-19,0.0,0.0,0.3800325538639758,1.4635402316372486,1.6553070028015926,1.6490371702612299,2.5601777491591977,0.0,0.0,1.5812729861171284,0.6202649514475538,0.3585059973176986,0.82403468504537,-8.797308325001536e-19,0.0,0.0,0.6009352112702074
800.0,0.4238474631052435,0.2166009053234052,0.4997466176619727,-3.4362990780301317e-19,0.0,0.0,0.38006499536354044,1.4451576936302,1.634514184102612,1.6283112793713408,2.528041818119854,0.0,0.0,1.5614055055123075,0.612526422232185,0.3540372520405728,0.8137430543666672,-8.687107768826871e-19,0.0,0.0,0.5934355762131417
810.0,0.42388225867353896,0.21662127375908793,0.4997852106393263,-3.4363849040071923e-19,0.0,0.0,0.38009624769065103,1.427232262700853,1.6142384672215682,1.6081012517815274,2.4967042311680303,0.0,0.0,1.542032280525528,0.6049784351653832,0.34967839292045383,0.803705222850995,-8.579636729756702e-19,0.0,0.0,0.5861206836456107
820.0,0.42391579383558803,0.21664090500792485,0.49982240577465703,-3.436467613595795e-19,0.0,0.0,0.3801263682060566,1.4097470608870986,1.594460756088877,1.5883880170263465,2.466135547433397,0.0,0.0,1.5231350509332422,0.5976140444233414,0.3454254211987145,0.7939119199737453,-8.474794939492205e-19,0.0,0.0,0.5789837951986004
830.0,0.4239481286836505,0.21665983418016432,0.4998582697058139,-3.4365473558160163e-19,0.0,0.0,0.3801554108565429,1.392686032795651,1.5751628854793849,1.5691534354082783,2.4363077586894217,0.0,0.0,1.5046964470678719,0.5904266374475734,0.3412745295747127,0.7843543211261156,-8.372486986078177e-19,0.0,0.0,0.5720184960494672
840.0,0.42397931977413983,0.21667809432269935,0.499892865150135,-3.436624270888899e-19,0.0,0.0,0.380183426415658,1.376033895993526,1.5563275648615178,1.5503802417708943,2.407194203107209,0.0,0.0,1.4866999360660456,0.5834099152094946,0.337222090896081,0.7750240211310113,-8.272622023141296e-19,0.0,0.0,0.565218675745529
850.0,0.4240094203741574,0.2166957165627292,0.4999262511777629,-3.436698490852379e-19,0.0,0.0,0.3802104627048831,1.359776094953814,1.5379383262704582,1.532051993307885,2.3787694851758556,0.0,0.0,1.4691297719713976,0.5765578738600019,0.3332646476404614,0.7659130096238302,-8.175113499789555e-19,0.0,0.0,0.5585785103747645
860.0,0.4240384806882206,0.21671273023989918,0.49995848346300864,-3.4367701401275736e-19,0.0,0.0,0.38023656479704276,1.3438987582615955,1.5199794758722533,1.5141530210732757,2.3510094012802396,0.0,0.0,1.451970949372629,0.5698647876520332,0.329398902124887,0.7570136481467279,-8.079878909479131e-19,0.0,0.0,0.5520924459745493
870.0,0.42406654806698224,0.21672916302795892,0.4999896145157491,-3.43683933603985e-19,0.0,0.0,0.3802617752035634,1.328388658813421,1.5024360489169588,1.4966683848896158,2.3238908704745915,0.0,0.0,1.43520916028749,0.5633251930343357,0.32562170738480606,0.7483186488188678,-7.986839556310964e-19,0.0,0.0,0.5457551830793365
880.0,0.4240936671995528,0.21674504104688,0.5000196938946522,-3.436906189298824e-19,0.0,0.0,0.3802861340470283,1.3132331767684513,1.485293767806877,1.4795838313790088,2.2973918700329783,0.0,0.0,1.4188307540301226,0.5569338738238512,0.3219300586699766,0.7398210544576086,-7.895920337361142e-19,0.0,0.0,0.5395616623171454
890.0,0.4241198802908835,0.21676038896627678,0.5000487684038403,-3.4369708044408606e-19,0.0,0.0,0.3803096792203335,1.2984202650314607,1.468539003030989,1.4628857548670815,2.2714913753958834,0.0,0.0,1.402822699823254,0.5506858473724002,0.3183210855091455,0.7315142200368062,-7.807049539774867e-19,0.0,0.0,0.533507050972784
900.0,0.4241452272255187,0.2167752301008905,0.500076882274442,-3.4370332802374894e-19,0.0,0.0,0.38033244653361714,1.2839384170677492,1.4521587367392226,1.4465611609326174,2.246169304166546,0.0,0.0,1.3871725519382943,0.5445763516507733,0.31479204429966345,0.7233917953784809,-7.720158651468303e-19,0.0,0.0,0.5275867304429726
910.0,0.42416974571890315,0.21678958649882812,0.5001040773323515,-3.437093710072613e-19,0.0,0.0,0.3803544698500276,1.2697766368679673,1.4361405287503677,1.4305976323959284,2.2214064638414635,0.0,0.0,1.3718684171658173,0.5386008331800897,0.31134031138200063,0.7154477089832124,-7.63518218438414e-19,0.0,0.0,0.521796284515101
920.0,0.42419347145730774,0.21680347902317432,0.5001303931533674,-3.437152182291248e-19,0.0,0.0,0.3803757812112832,1.2559244108968295,1.4204724848057728,1.4149832975573815,2.197184502987423,0.0,0.0,1.3568989244363736,0.5327549357463003,0.30796337656258466,0.7076761529128215,-7.552057509339732e-19,0.0,0.0,0.5161314884072356
930.0,0.4242164382273498,0.21681692742753814,0.5001558672067967,-3.437208780522225e-19,0.0,0.0,0.3803964109538948,1.2423716818742965,1.4051432268973014,1.399706800513992,2.1734858656024847,0.0,0.0,1.3422531964273325,0.5270344898392362,0.30465883705148894,0.7000715686463266,-7.470724701589808e-19,0.0,0.0,0.5105882985123505
940.0,0.424238678035971,0.216829950426047,0.5001805349884816,-3.4372635839770376e-19,0.0,0.0,0.38041638781683323,1.22910882425084,1.3901418655128885,1.3847572733968958,2.15029374842085,0.0,0.0,1.3279208230056576,0.5214355027625229,0.3014243917843321,0.6926286338368505,-7.39112639630047e-19,0.0,0.0,0.5051628427945686
950.0,0.4242602212216769,0.21684256575824537,0.5002044301441392,-3.437316667726833e-19,0.0,0.0,0.3804357390413538,1.2161266212502586,1.3754579736564339,1.3701243103859906,2.1275920609422863,0.0,0.0,1.3138918363693797,0.5159541493652051,0.29825783610029816,0.6853422499032561,-7.313207653200205e-19,0.0,0.0,0.4998514117895865
960.0,0.4242810965577531,0.2168547902493197,0.5002275845838025,-3.4373681029593417e-19,0.0,0.0,0.38045449046362506,1.2034162433642146,1.3610815625108923,1.3557979433702143,2.105365387985007,0.0,0.0,1.3001566877621469,0.5105867633499809,0.29515705675051584,0.6782075303957693,-7.236915829734282e-19,0.0,0.0,0.49465045016542203
970.0,0.42430133134811127,0.21686663986602922,0.5002500285880972,-3.4374179572174394e-19,0.0,0.0,0.3804726666007459,1.1909692281923387,1.3470030586243957,1.3417686191329266,2.0835989545779374,0.0,0.0,1.286706225645731,0.5053298291166419,0.29212002721313673,0.6712197900798581,-7.162200462105686e-19,0.0,0.0,0.48955654880321225
980.0,0.4243209515163657,0.21687812976868948,0.5002717909070049,-3.437466294620713e-19,0.0,0.0,0.3804902907306867,1.1787774615305617,1.3332132825091798,1.3280271779519082,2.0622785930233696,0.0,0.0,1.2735316752249484,0.5001799741026941,0.2891448032933664,0.6643745346871768,-7.089013153635659e-19,0.0,0.0,0.4845664373610791
990.0,0.4243399816886714,0.21688927435952163,0.5002928988517181,-3.437513176071592e-19,0.0,0.0,0.380507384966637,1.1668331596183097,1.3197034285521603,1.314564833512516,2.041390711974895,0.0,0.0,1.2606246192280834,0.4951339615861681,0.28622951898845084,0.6576674512865028,-7.01730746992387e-19,0.0,0.0,0.4796769772870406
1000.0,0.4243584452708283,0.21690008732765714,0.500313378380133,-3.437558659447012e-19,0.0,0.0,0.3805239703262061,1.1551288524624181,1.3064650461441636,1.3013731540407907,2.020922267388008,0.0,0.0,1.2479769798537637,0.49018868391842774,0.28337238259920067,0.6510943992313571,-6.947038840328937e-19,0.0,0.0,0.47488515524966185
